episode_rewards,success_rates,actor_losses,critic_losses,q1_values,q2_values,
-5,,2.936071634,1.526848316,-3.780416012,-3.836817741,
-5,,0,1.378046274,-3.695496798,-3.707133293,
-10,,2.94489336,1.148045301,-3.727035284,-3.623396873,
-50,,0,1.218084812,-3.734735489,-3.632497787,
-10,,2.902192116,0.951255977,-3.70669651,-3.682327271,
-15,,0,1.307785034,-3.601789713,-3.690772057,
-12,,2.968565464,1.421315193,-3.606781483,-3.731672764,
-8,,0,1.509860992,-3.857526064,-3.874882936,
-6,,2.929875612,1.344755173,-3.743184805,-3.660930872,
-9,,0,1.213884592,-3.658202887,-3.545012474,
-14,,2.793350697,1.519505382,-3.665453911,-3.605247021,
-50,,0,1.346042156,-3.609941006,-3.683463335,
-2,,2.897666693,1.306199789,-3.64295578,-3.769155741,
-15,,0,1.432607889,-3.745922089,-3.797671795,
-9,,2.893562317,1.344476819,-3.713768005,-3.679751396,
-8,,0,1.684941292,-3.793085098,-3.710964203,
-10,,2.998677492,1.120776176,-3.784276724,-3.73365593,
-5,,0,1.50560236,-3.690533638,-3.67372942,
-11,,2.764478445,1.301831961,-3.599335909,-3.674727678,
-13,,0,1.206197619,-3.642022371,-3.70476532,
-7,,3.080262184,1.382627726,-3.77634573,-3.815637112,
-18,,0,1.386883855,-3.769231796,-3.706134319,
-50,,2.884260654,1.475970268,-3.861253977,-3.79194212,
0,,0,1.191430092,-3.755372047,-3.66352129,
-8,,2.912750006,1.496848345,-3.678544998,-3.700843096,
-8,,0,1.27101016,-3.603264809,-3.718245983,
-1,,2.978522062,1.622214794,-3.799656153,-3.89247942,
-50,,0,0.982795119,-3.801374435,-3.786237478,
-6,,2.836389065,1.110564828,-3.840317249,-3.739511013,
-9,,0,1.269504786,-3.639345646,-3.545148611,
-8,,2.915780067,1.11675334,-3.707709789,-3.697055817,
-5,,0,1.559808016,-3.725637436,-3.809018612,
-9,,3.127410889,1.518620968,-3.843309164,-3.951519489,
-8,,0,1.158558011,-3.783361197,-3.815441132,
-6,,3.014997005,1.458363295,-3.792372704,-3.742954731,
-50,,0,1.189231277,-3.65084362,-3.555660725,
-19,,2.752388716,1.278093338,-3.606183767,-3.548809767,
-7,,0,1.200149536,-3.724289894,-3.742945194,
-12,,3.153339386,1.775737524,-3.794677258,-3.876002789,
-50,,0,1.509652376,-3.882287502,-3.948923588,
-50,,2.978047132,1.602380514,-3.743920326,-3.751126289,
-21,,0,1.154720783,-3.841090679,-3.80729866,
-14,,3.126702785,1.331949353,-3.702085018,-3.643946171,
-11,,0,1.589128733,-3.559559584,-3.537450314,
-3,,2.747736454,1.368841887,-3.6221385,-3.630315781,
-11,,0,1.437761068,-3.649619818,-3.670437336,
-9,,3.197296858,1.17953968,-3.825650215,-3.825143814,
-50,,0,1.283784628,-3.831095695,-3.822674751,
-50,,3.144137859,1.437892318,-3.914604664,-3.881672621,
-50,,0,1.604570389,-3.743150949,-3.723744392,
-50,,2.807099819,1.230134726,-3.585145473,-3.569046497,
-50,,0,1.265319586,-3.41356802,-3.440412521,
-50,,3.003801346,1.202455163,-3.664583445,-3.706861734,
-23,,0,1.329462528,-3.862235546,-3.911849976,
-6,,3.134701967,1.506634235,-3.858076572,-3.89644146,
-50,,0,1.392739058,-4.01369381,-3.990188599,
-8,,2.994626522,1.843027353,-3.808225632,-3.781648159,
-50,,0,1.187190056,-3.77417779,-3.714286566,
-50,,2.746634483,1.918252468,-3.547768593,-3.517768383,
-50,,0,1.266325474,-3.544704437,-3.594740391,
-50,,3.263973236,1.614633083,-3.664478302,-3.758534431,
-50,,0,1.462916136,-3.80613637,-3.85875535,
-3,,3.264550209,1.756646872,-3.851633072,-3.815701246,
-50,,0,1.043066025,-3.828567028,-3.732598782,
-9,,3.159049988,1.658493042,-3.854609966,-3.769812107,
-50,,0,1.093171358,-3.705804348,-3.648785114,
-50,,2.831825733,1.546699643,-3.561060667,-3.592938423,
-6,,0,1.437724829,-3.512774467,-3.608707905,
-50,,2.991025925,1.591932774,-3.696970463,-3.752321243,
-47,,0,1.578031301,-3.82174778,-3.838020802,
-50,,3.10295105,1.355362058,-3.971708775,-3.915433407,
-9,,0,1.450743914,-3.811329603,-3.728802681,
-5,,2.934026003,1.877308607,-3.753175974,-3.721852779,
-50,,0,1.011617422,-3.717588902,-3.780179024,
-31,,3.044130325,1.821323514,-3.705515862,-3.771315098,
-50,,0,1.029618144,-3.771840334,-3.8042624,
-50,,3.133038521,1.377007008,-3.816493034,-3.798882008,
-50,,0,1.606636643,-3.894065619,-3.803486824,
-50,,3.190234184,1.599035144,-3.790602684,-3.799521685,
-50,,0,1.279373169,-3.722452641,-3.787528038,
-50,,3.040303707,1.392559528,-3.685470104,-3.750938892,
-50,,0,1.629633188,-3.68710494,-3.663702011,
-50,,3.153058052,1.946387053,-3.725167036,-3.638261795,12
-50,,0,1.721760988,-3.770682812,-3.692402363,
-50,,3.145440817,1.523907661,-3.786081314,-3.800180674,
-50,,0,1.488936901,-3.766857147,-3.857311726,
-15,,3.037549019,1.464498162,-3.765140295,-3.841582775,
-50,,0,0.921786487,-3.74461484,-3.735647917,
-19,,3.293307781,1.402519226,-3.846320629,-3.830838442,
-50,,0,1.698402643,-3.937982082,-3.907461643,
-5,,3.192179918,1.68335104,-3.906024456,-3.854567051,
-11,,0,1.681307316,-3.756197691,-3.717028379,
-6,,2.936148167,1.482978344,-3.71641469,-3.692100048,
-28,,0,1.46293962,-3.542837381,-3.576775789,
-8,,3.189566135,1.62057972,-3.710888863,-3.807892799,
-50,,0,1.260197639,-3.848594427,-3.896351814,
-10,,3.220566273,1.833584189,-4.042864799,-4.031822681,
-50,,0,1.269001484,-3.960561514,-3.848015308,
-50,,2.976670265,1.420423031,-3.799673557,-3.723953247,
-50,,0,1.853033066,-3.589408398,-3.617423534,
-50,,3.144931078,1.324825287,-3.541405678,-3.664152861,
-50,,0,1.143406153,-3.761033535,-3.819074631,
-7,,3.400251389,1.98317647,-3.892246485,-3.930515289,
-50,,0,1.689444542,-3.940870285,-3.877562761,
-5,,3.022438288,1.961210012,-3.833070755,-3.730766296,
-50,,0,1.789489031,-3.554530382,-3.467497826,
-50,,2.694870949,0.992305636,-3.490583897,-3.510026932,
-50,,0,1.609055281,-3.552187204,-3.666349411,
-50,,2.998556852,1.625546098,-3.766708612,-3.812900305,
-50,,0,1.660139561,-3.709387779,-3.708557606,
-19,,3.343486071,1.648974895,-3.935701609,-3.895205975,
-50,,0,1.902060151,-3.824929237,-3.825512886,
-14,,3.052260399,1.314615965,-3.710291386,-3.7329669,
-6,,0,1.643469572,-3.622291565,-3.617307186,
-8,,3.220853806,1.480787516,-3.751718283,-3.757002354,
-5,,0,1.319371223,-3.758419037,-3.728044271,
-50,,3.228262901,1.265128255,-3.911581755,-3.887454987,
-7,,0,1.352905989,-3.9419384,-3.947706938,
-5,,3.133782148,1.467406988,-3.950945854,-4.000347137,
-5,,0,1.539634466,-3.922455311,-3.981878996,
-50,,2.971915722,1.435351491,-3.749660969,-3.743631124,
-1,,0,1.648692489,-3.628332138,-3.564975977,
-50,,2.948534489,1.520669937,-3.694369793,-3.609846354,
-50,,0,1.224282742,-3.661601067,-3.632686377,
-50,,3.278406143,1.643314719,-3.827159166,-3.893374443,
-50,,0,1.987877011,-3.913697958,-4.002444267,
-3,,3.052488327,1.793720484,-3.935385704,-3.95728302,
-50,,0,1.263857126,-3.835471869,-3.758172989,
-50,,2.927964687,1.643595934,-3.756615162,-3.703134537,
-50,,0,1.623528361,-3.636851311,-3.662686825,
-4,,3.130359888,1.954315901,-3.706569195,-3.716928959,
-50,,0,1.445890069,-3.826231003,-3.842466831,
-50,,3.368048191,1.472592592,-3.829797029,-3.823193312,
-50,,0,1.218091965,-3.987064362,-4.000272751,
-50,,3.306191206,1.36485827,-3.952561378,-3.932696581,
-50,,0,1.59643352,-3.895889282,-3.880536318,
-50,,3.091974735,1.81287837,-3.809850216,-3.823304892,
-50,,0,1.878992319,-3.696392775,-3.677335262,
-50,,3.129490614,1.865706921,-3.685912132,-3.663959026,
-50,,0,1.75743103,-3.792918682,-3.769040823,
-50,,3.387048483,1.559691429,-3.86730051,-3.895687103,
-5,,0,1.532041669,-3.766058445,-3.834620714,
-50,,2.920708656,1.179636717,-3.786574602,-3.819052696,
-50,,0,1.333177805,-3.721186399,-3.647704601,
-50,,3.431037188,1.708702326,-3.901389122,-3.888969421,
-1,,0,1.411699295,-4.175084591,-4.203690052,
-8,,3.235032797,1.804147005,-3.87045145,-3.881142139,
-6,,0,1.682744741,-3.786586761,-3.775767088,
-50,,2.847183228,1.717591405,-3.693061352,-3.611572027,
-50,,0,2.069789886,-3.588880062,-3.541726112,
-3,,3.301805496,1.571859956,-3.66760993,-3.785238981,
-8,,0,1.692118645,-3.886399746,-4.028925419,
-4,,3.583365917,1.807419062,-4.034430027,-4.118514538,
-9,,0,1.798389912,-4.077394009,-4.05488348,
-9,,3.06818223,1.779726505,-4.01614666,-3.880298615,
-6,,0,2.416943073,-3.638105869,-3.460216999,
-8,,3.012051344,1.441952705,-3.64619112,-3.592980862,
-9,,0,1.984604836,-3.754299641,-3.818564892,
-4,,3.554441452,2.059932232,-3.941733599,-4.072546959,
-50,,0,2.122106075,-3.901330471,-4.007858753,
-2,,3.402432919,1.084729433,-4.030023575,-4.023601532,
-50,,0,1.438582897,-3.962398767,-3.851737022,
-50,,3.255831003,1.551318526,-3.844495773,-3.789262533,
-50,,0,1.595921636,-3.92343235,-3.91991806,
-50,,3.376785278,1.510413647,-3.929129601,-3.917672157,
-50,,0,1.655344486,-3.663668633,-3.708565712,
-50,,3.263867378,1.293822527,-3.767939091,-3.791994095,
-50,,0,2.12370944,-3.718884945,-3.709321499,
-50,,3.18050909,1.528744698,-3.848633289,-3.79165411,
-50,,0,1.216375113,-3.849610806,-3.868785858,
-50,,3.128623009,2.045614719,-3.730252266,-3.79594183,
-50,,0,1.66982913,-3.900603294,-3.915956974,
-50,,3.177181482,0.985773206,-3.867264509,-3.856081247,
-4,,0,1.980389953,-3.945050716,-3.913344383,
-50,,3.050030231,1.591472626,-3.86768508,-3.79268074,
-30,,0,1.760583639,-3.836972475,-3.803844929,
-50,,3.003148556,1.558768749,-3.793457508,-3.81799984,
-50,,0,1.451721907,-3.850229025,-3.929624796,
-50,,2.733102798,1.907437325,-3.544769526,-3.675821781,
-12,,0,1.820353031,-3.905429602,-3.938925266,
-2,,3.330688,1.29445529,-4.023435116,-3.968065739,
-50,,0,1.818416357,-4.028692722,-3.938108921,
-50,,3.097102165,1.441969872,-3.853952408,-3.750810623,
-50,,0,1.45673728,-3.923248291,-3.875721931,
-2,,2.784199238,2.0201087,-3.651648998,-3.683658123,
-10,,0,1.744787693,-3.463881493,-3.551909685,
-8,,2.909577847,1.886473656,-3.647127867,-3.762862206,
-10,,0,1.985709906,-3.715713978,-3.757882595,
-50,,3.132827759,1.331349134,-3.8196702,-3.769949436,
0,,0,1.889600754,-4.004105091,-3.906592846,
-50,,3.04251194,1.218311191,-3.936363697,-3.870379925,
-3,,0,1.832947731,-3.854547024,-3.85129118,
-10,,3.095065117,2.282300472,-3.978667259,-4.059475899,
-5,,0,1.829295754,-3.850231409,-3.941944361,
-50,,3.189637661,1.992696285,-3.761037827,-3.795530796,
-50,,0,1.853516579,-3.739274979,-3.682249308,
-50,,3.061337948,1.798853874,-3.684635162,-3.584360838,
-50,,0,1.683254242,-3.901479006,-3.862393379,
-7,,3.242971897,1.877757788,-3.934206247,-3.96734786,
-50,,0,1.085285068,-3.865372419,-3.938302994,
-50,,3.206398964,2.111564159,-3.956101418,-3.993089676,
-50,,0,1.844991684,-3.934537888,-3.889692783,
-50,,2.934210062,1.748605967,-3.699227333,-3.586281538,
-50,,0,1.59918642,-3.789918661,-3.727592945,
-50,,3.030227661,2.186089516,-3.734387875,-3.75744915,
-50,,0,1.210813284,-3.882902145,-3.974889278,
-4,,3.341667652,1.864458799,-3.906131744,-3.988023758,
-50,,0,1.989243746,-3.806831598,-3.838024378,
-32,,3.098044395,1.689221621,-3.984580755,-3.935218096,
-3,,0,1.485309362,-3.813837528,-3.702726841,
-24,,3.18749547,1.578382015,-3.890043259,-3.851874352,
-50,,0,1.375524521,-3.76612711,-3.794593334,
-8,,3.274487019,1.875867486,-3.948520184,-4.012288094,
-50,,0,1.599177003,-3.911010981,-3.964770079,
-33,,3.141499996,1.554805994,-3.996806383,-3.984404802,
-50,,0,1.565458655,-3.844530344,-3.779353619,
-50,,2.959414005,1.758514166,-3.671254158,-3.639962196,
-50,,0,1.706502557,-3.915013313,-3.985929251,
-50,,3.26107192,1.652636528,-3.947425842,-4.000229836,
-50,,0,1.667149067,-3.916876078,-3.923030853,
-5,,3.212922335,2.220489979,-4.014744759,-3.946223736,
-50,,0,2.405977011,-4.017532825,-3.931743145,
0,,2.708040237,2.023993254,-3.665652514,-3.602612495,
-50,,0,1.88507247,-3.674921036,-3.666794777,
-50,,3.045293093,1.539091587,-3.569201469,-3.694788456,
-50,,0,1.525677085,-3.815938711,-3.972394943,
-6,,3.581487179,1.903046846,-4.076481819,-4.177904129,
-8,,0,1.70795393,-4.189856529,-4.165250778,
-14,,3.213512659,1.560094595,-4.08222723,-3.907036066,
-4,,0,1.54018259,-4.011860371,-3.787466526,
-6,,3.138933659,1.716290951,-3.77552104,-3.710254192,
-50,,0,1.486351013,-3.764239788,-3.901830912,
-50,,3.355157375,1.229007483,-3.795650959,-3.973860025,
-7,,0,1.516713381,-3.926291704,-4.065496445,
-50,,3.521392584,1.399015427,-4.157114983,-4.179852486,
-5,,0,1.647480965,-3.984678268,-3.827544212,
-50,,3.106301785,1.392851353,-3.992235899,-3.850575924,
-50,,0,1.47154963,-3.823919773,-3.821518898,
-9,,3.360354662,1.72210288,-3.951738834,-4.015004158,
-50,,0,1.505295038,-3.949017763,-3.987276316,
-5,,3.324995518,1.430016756,-3.877907276,-3.899558067,
-7,,0,1.95531857,-4.05019474,-3.999615669,
-10,,3.197777271,1.58086741,-3.936187983,-3.852606773,
-50,,0,1.956445813,-3.81529212,-3.85498023,
-7,,3.135460377,1.853454828,-3.827470779,-3.954422474,
-10,,0,1.445845962,-4.078271866,-4.110823631,
-50,,3.392384052,1.586747408,-4.071007252,-4.066700935,
-1,,0,1.944940329,-4.032613754,-3.939661503,
-6,,3.20559597,1.661724329,-4.052016258,-3.938402653,
-6,,0,1.757257938,-3.935838461,-3.826630354,
-4,,2.925686359,1.893434644,-3.625446558,-3.637443066,
-50,,0,1.299551487,-3.869564056,-4.018938065,
-50,,3.190727711,1.593229771,-3.857159615,-4.04729557,
-50,,0,1.375245214,-4.002873421,-4.105129719,
-50,,2.984279156,1.458816171,-3.882165194,-3.820827723,
-50,,0,1.493143678,-4.088310242,-3.907141685,
-2,,3.170535564,2.183295965,-4.170843124,-4.038845062,
-10,,0,1.541171551,-4.035853863,-4.01886797,
-50,,3.234895706,1.275706768,-4.030941486,-4.119528294,
-50,,0,1.307569981,-3.873565674,-3.95943737,
-3,,2.905172825,1.07843852,-3.796415806,-3.87103796,
-11,,0,1.469585896,-3.881299973,-3.88427186,
-9,,3.185518265,2.467578411,-3.888124466,-3.865492821,
-3,,0,1.750734568,-3.962404251,-3.896618366,
-50,,3.310846806,1.568861961,-3.862947226,-3.770409107,
-50,,0,1.571920872,-4.040243149,-3.981241703,
-50,,3.408626318,1.751255155,-3.977491856,-3.990500212,
-50,,0,2.049705029,-3.991167784,-4.031328201,
-50,,3.095597982,1.458607912,-3.832540274,-3.863237381,
-50,,0,1.75453794,-3.842145443,-3.901218176,
-50,,3.003126621,1.441215515,-3.813575029,-3.854426861,
-50,,0,1.553324819,-3.976917028,-4.002672195,
-3,,3.179490089,1.828641415,-4.064226627,-4.053557396,
-50,,0,1.847926497,-4.000531673,-3.924277544,
-50,,3.042028666,2.241910696,-4.056982994,-3.994401455,
-50,,0,1.998508215,-3.810664415,-3.755585194,
-6,,2.958791256,1.813170195,-3.766865253,-3.805219412,
-50,,0,1.649307132,-3.661728859,-3.821456432,
-4,,3.45097065,1.446244717,-3.904102564,-4.029767513,
-50,,0,2.608008623,-4.228267193,-4.240830421,
-50,,3.419646502,1.457741857,-4.087521553,-3.943511963,
-50,,0,2.03850913,-4.123236656,-3.957782269,
0,,3.115428209,1.535043955,-3.965032339,-3.87617135,13
-5,,0,1.296054482,-3.886345387,-3.893297672,
-2,,3.118988991,1.719125867,-3.76326561,-3.87990284,
-4,,0,1.117533922,-3.856330872,-3.988370895,
-7,,3.382275105,1.583772898,-3.936610222,-3.974268436,
-50,,0,1.780388117,-3.975038528,-3.986483574,
-50,,3.273641348,1.621902943,-4.103504181,-4.042388916,
-50,,0,1.667677879,-4.184009552,-4.149056911,
-50,,2.972025633,1.873762846,-3.823721409,-3.821734905,
-50,,0,1.674586296,-3.855180264,-3.815899849,
-50,,2.982010365,1.872459412,-3.782308578,-3.768923759,
-50,,0,1.990573764,-3.708538771,-3.71140337,
-50,,3.158210278,1.870140314,-3.900579929,-3.97074461,
-50,,0,1.516770959,-4.05412674,-4.149121284,
-50,,3.324709415,1.959590077,-4.166400909,-4.198965073,
-50,,0,1.477247715,-4.026945591,-3.99864316,
-50,,2.964998722,1.804740191,-3.865623951,-3.708041668,
-50,,0,1.62361002,-3.968095064,-3.886996746,
-5,,3.383404493,2.359833717,-4.035813332,-4.01709938,
-50,,0,1.606336594,-3.753080845,-3.80588913,
-50,,3.433954954,1.845061898,-3.99087286,-4.069120884,
-50,,0,2.034541845,-3.92429018,-3.973160028,
0,,3.167098045,2.153611422,-4.095264912,-4.007120609,
0,,0,2.127310276,-3.785908937,-3.699165344,
0,,3.059663773,1.964559317,-3.768732309,-3.825031519,
-12,,0,1.780549407,-3.824752092,-3.89542985,
-50,,3.368822575,2.245469332,-3.843832016,-3.921403408,
-50,,0,1.900310516,-4.006507874,-3.997270584,
-2,,3.266901016,1.581206799,-3.932756186,-3.826814651,
-50,,0,1.462209225,-3.950478077,-3.847595215,
-50,,3.4797225,1.687798023,-4.176604748,-4.226416111,
-4,,0,1.657581568,-3.998585224,-4.144040585,
-50,,3.512654781,1.503685713,-4.079342365,-4.190565109,
-3,,0,1.52347374,-4.15960741,-4.151015282,
-1,,3.328363895,2.123995781,-4.097533703,-3.963372231,
-2,,0,1.637355566,-3.848522663,-3.631616592,
-50,,3.051863909,1.970401764,-3.833502769,-3.741714478,
-50,,0,2.066864491,-3.793990135,-3.924940586,
0,,3.409537315,1.466958761,-3.8839221,-4.121058464,
-50,,0,2.245571375,-4.088168144,-4.281820774,
-50,,3.263597727,1.643728137,-4.043303013,-4.058232307,
-6,,0,1.817350149,-4.118672371,-3.934732914,
-50,,2.903707981,2.035644293,-3.968973875,-3.720953941,
-50,,0,1.681864858,-4.034262657,-3.893611193,
-4,,3.142125845,1.740883708,-3.975821018,-4.060714722,
-50,,0,1.555332422,-4.031319618,-4.280834198,
-50,,3.404685259,2.295327902,-4.100871086,-4.297734261,
-50,,0,1.815765858,-4.240065575,-4.256495476,
-50,,2.933692455,1.408113956,-4.081374645,-3.904977083,
-50,,0,1.954259276,-3.854189396,-3.647754192,
-50,,2.771406651,2.067254782,-3.856131315,-3.762607574,
-50,,0,1.681039691,-3.846848249,-3.860063076,
-11,,3.355143785,2.060645103,-3.998650789,-4.064530373,
-2,,0,1.78963995,-4.061008453,-4.156243324,
-50,,3.291647196,1.840555668,-4.022986412,-4.090190887,
-22,,0,2.225683212,-4.014090061,-4.023376465,
-50,,2.894647121,1.945417881,-3.921798229,-3.835592985,
-50,,0,2.769441128,-3.952691078,-3.887374401,
-50,,3.006962776,2.139635086,-3.731976032,-3.728233576,
-3,,0,1.771505356,-4.075752735,-4.051294327,
-50,,3.381645679,2.563543558,-4.029819489,-4.037903786,
-50,,0,1.901127577,-4.095767021,-4.124383926,
-50,,3.351611614,1.356070161,-4.060606956,-4.083629131,
-50,,0,2.220629692,-4.087569237,-4.098277092,
-50,,3.197704315,1.661447883,-4.113678932,-4.141509533,
-50,,0,2.029036045,-3.956525803,-3.998266697,
0,,3.172892094,1.686444163,-3.868905544,-3.925913811,
-50,,0,2.372729301,-4.04534626,-4.024495125,
-50,,3.290330172,2.013217926,-4.063326836,-3.945836067,
-50,,0,2.360358,-4.033620834,-3.872399569,
-50,,2.948712349,1.635012388,-3.938146353,-3.878459215,
-50,,0,1.949319601,-3.88922143,-3.95344305,
-50,,3.155446053,1.999550819,-3.857687473,-4.052892685,
-50,,0,1.914206743,-4.011076927,-4.219005585,
-50,,3.442593098,1.437464714,-4.142977715,-4.210119247,
-50,,0,1.595632076,-4.08275032,-3.937738895,
-50,,3.377980947,2.493756533,-4.241386414,-4.008930683,
-50,,0,1.926599622,-4.026885033,-3.853013039,
-50,,3.099261761,1.618699908,-4.082808495,-4.059429646,
-50,,0,1.944751978,-3.792820454,-3.945423126,
-50,,3.24024272,1.94679594,-3.957536459,-4.197430134,
-5,,0,2.266625404,-3.851985455,-4.001478195,
-50,,3.262794256,2.224942207,-4.084824562,-4.048872948,
-1,,0,1.731822729,-4.116937637,-3.902868271,
-50,,3.070938587,1.872963428,-3.957832098,-3.793016434,
-50,,0,1.685655594,-4.097791672,-4.073918819,
-50,,2.787876129,1.470217347,-3.973470449,-4.053788662,
-50,,0,1.828345537,-3.998915672,-4.118371964,
0,,2.650831938,2.007976055,-4.027610302,-4.09069252,
-50,,0,2.06330514,-3.955323219,-3.933999538,
-50,,2.719438791,1.51343441,-4.068955421,-3.988576412,
-50,,0,1.342585206,-4.190623283,-4.140777588,
-50,,2.634184122,1.955807447,-4.083431244,-4.095913887,
-3,,0,1.885583758,-4.135082722,-4.198580742,
-50,,2.721183538,1.427514791,-4.082882881,-4.09677124,
-50,,0,1.805741906,-4.048664093,-4.011545181,
0,,2.693426371,1.681368828,-4.075289726,-4.012322426,
-50,,0,2.058890104,-4.053759575,-4.039945126,
-50,,2.718256474,1.765992284,-4.039088249,-4.077584267,
-50,,0,1.676951051,-3.958223343,-4.004723072,
-50,,2.743985176,1.975230932,-4.115796089,-4.166399956,
-50,,0,1.389924526,-3.996809721,-3.985120296,
-50,,2.65586853,2.308562517,-4.047262192,-3.981397152,
-50,,0,1.949870825,-4.071536064,-3.988285065,
-50,,2.827723265,1.927545071,-4.086126328,-4.043563366,
-50,,0,1.937048197,-3.955511808,-4.042135239,
-4,,3.147859812,1.48196578,-4.058114052,-4.164575577,
-50,,0,2.36285162,-4.085222244,-4.157341957,
0,,3.003359079,1.614496469,-4.123929977,-4.120617867,
-50,,0,1.603179455,-3.994734526,-3.891042233,
-50,,2.760362148,1.714665294,-3.973080397,-3.882656336,
-50,,0,1.97892189,-3.93219161,-3.90225172,
-50,,2.698415279,2.248891354,-3.92840004,-3.981424093,
-50,,0,1.992555618,-3.925846577,-3.971981287,
-50,,2.737964153,2.082170248,-4.024878502,-4.065946579,
0,,0,1.935438156,-3.959840775,-3.931738138,
-50,,2.622292042,1.875693202,-4.07138443,-4.030437946,
-50,,0,1.644158602,-4.042847633,-4.022690773,
-50,,2.588445187,2.237461329,-3.865585804,-3.871765137,
-50,,0,1.936497927,-3.956615925,-3.965504646,
-3,,2.635591269,1.794475794,-3.928491592,-3.943570852,
-50,,0,1.671304703,-3.978664398,-4.008286476,
-50,,2.835395336,1.817371964,-4.042665482,-4.015434265,
-50,,0,2.683044672,-4.085206985,-4.096798897,
-50,,2.826524019,1.319088101,-3.983434916,-3.967382908,
-50,,0,2.013160706,-4.114024162,-4.06502676,
-50,,3.210324049,1.803132892,-4.122398853,-4.092033863,
-50,,0,2.222407818,-4.095361233,-4.096175194,
-50,,3.013408899,1.654482603,-4.063940048,-4.110309601,
-50,,0,2.266837835,-3.94288826,-3.987287045,
